horseNumber;horseName;horseSex;horseAge;driver;betDistribution;earnings;winPercent;recordSuffix;recordDecimal;earningsPerStart;shoeInfo;cartInfo;lifeStats-tot;lifeStats-1;lifeStats-2;lifeStats-3;vOdds;pOdds;Tränare;Plats%;Snittodds;Poäng;Hemmabana;raceIdx;result;won;pValue;plats
4;284;0;7;93;0.0048;570441;0.11;44;0;10763;2;0;53;6;9;7;92.28;12.68;186;0.42;11.49;3114;10;7;99;0;0.0;0
5;1390;2;5;5;0.0256;446900;0.29;15;2;21280;3;2;21;6;2;1;26.71;5.395;544;0.43;9.99;3380;11;7;d;0;0.0;0
6;1398;1;6;3;0.0567;454264;0.48;32;2;18170;2;1;25;12;2;4;16.31;4.285;103;0.72;3.15;2090;12;7;99;0;0.0;0
7;467;0;6;13;0.0092;654338;0.4;7;2;15217;2;1;43;17;6;3;70.95;10.02;250;0.6;3.00;3285;10;7;99;0;0.0;0
8;340;1;7;44;0.0191;1087500;0.18;72;2;18125;2;0;60;11;9;5;32.87;5.575;64;0.42;17.45;2300;4;7;6;0;0.0;0
9;649;0;5;64;0.132;1232500;0.22;72;2;68472;3;0;18;4;9;1;5.88;2.2199999999999998;103;0.78;4.63;4735;12;7;99;0;0.0;0
10;29;0;8;22;0.0040999999999999995;1497100;0.23;2;1;22683;2;1;66;15;12;10;92.84;12.025;26;0.56;10.93;1865;8;7;4;0;0.0;0
11;342;1;7;81;0.0388;4343540;0.38;46;1;103417;2;1;42;16;5;6;13.53;3.59;134;0.64;9.69;4390;3;7;utg;0;0.0;0
12;1340;0;9;307;0.1173;9395202;0.3;50;33;134217;2;1;70;21;13;6;7.23;2.875;355;0.57;15.90;3593;10;7;3;0;0.0;1
13;830;1;6;62;0.0048;3047221;0.11;67;0;56430;1;2;54;6;7;2;125.02;15.865;377;0.28;15.27;1783;15;7;5;0;0.0;0
14;913;1;7;103;0.3564;3153588;0.28;4;1;80861;2;2;39;11;7;3;2.46;1.44;176;0.54;5.13;11037;18;7;1;1;2.46;1
0;1573;0;5;49;0.020499999999999997;661200;0.15;42;3;25430;2;0;26;4;9;4;23.95;3.59;69;0.65;12.90;1390;12;1;3;0;0.0;1
1;5;0;5;46;0.0264;812500;0.09;3;0;24621;2;1;33;3;6;10;20.89;3.5250000000000004;5;0.58;13.40;1944;5;1;4;0;0.0;0
2;1457;0;7;62;0.0070999999999999995;768900;0.16;44;0;17475;2;2;44;7;5;5;82.80;9.530000000000001;64;0.39;11.84;1164;4;1;99;0;0.0;0
3;1266;0;5;8;0.0026;625700;0.21;31;1;18402;0;1;34;7;2;7;122.13;15.615;106;0.47;23.04;920;5;1;99;0;0.0;0
4;740;0;5;47;0.022099999999999998;626600;0.14;8;0;22378;2;2;28;4;7;5;24.31;4.635;227;0.57;19.97;1065;12;1;99;0;0.0;0
5;1574;0;5;5;0.2864;855500;0.29;3;0;30553;2;1;28;8;4;1;3.17;1.455;226;0.46;3.34;2105;4;1;5;0;0.0;0
6;601;0;6;164;0.5163;873100;0.26;67;0;25679;2;2;34;9;5;3;1.87;1.3399999999999999;11;0.5;2.21;4625;8;1;1;1;1.87;1
7;806;0;7;103;0.024300000000000002;656300;0.2;43;2;18751;1;2;35;7;7;5;22.55;3.6350000000000002;176;0.54;30.31;1320;18;1;2;0;0.0;1
8;1365;0;10;107;0.0060999999999999995;752200;0.09;1;0;9286;2;1;81;7;13;8;54.35;8.344999999999999;128;0.35;14.85;2740;13;1;6;0;0.0;0
9;216;2;6;44;0.0078000000000000005;885500;0.2;3;0;21597;2;0;41;8;7;3;50.45;8.02;64;0.44;44.59;1540;4;1;99;0;0.0;0
10;1333;1;6;16;0.0761;776914;0.4;35;0;31076;2;2;25;10;4;3;12.44;3.0900000000000003;43;0.68;13.54;2370;9;1;99;0;0.0;0
11;1575;0;8;172;0.0043;529300;0.27;36;2;12909;1;1;41;11;6;5;74.95;8.04;593;0.54;4.56;2400;19;1;7;0;0.0;0
0;940;2;5;20;0.1502;262504;0.41;32;2;15441;2;2;17;7;1;1;6.19;2.44;108;0.53;3.26;1229;12;2;d;0;0.0;0
1;846;2;5;94;0.031400000000000004;276300;0.05;32;2;14542;2;2;19;1;2;4;19.87;3.755;64;0.37;32.95;1385;4;2;2;0;0.0;1
2;1576;2;4;100;0.172;252200;0.33;14;3;28022;2;2;9;3;2;0;4.67;2.615;64;0.56;17.70;2015;4;2;d;0;0.0;0
3;1563;2;4;73;0.0335;279800;0.19;3;0;17487;2;1;16;3;4;2;30.53;5.145;190;0.56;6.15;2320;13;2;2;0;0.0;1
4;1535;2;6;101;0.0095;262900;0.1;1;0;6259;2;1;42;4;5;6;68.62;12.895;239;0.36;37.72;859;15;2;6;0;0.0;0
5;1577;2;5;308;0.0004;290000;0.14;8;0;10357;2;0;28;4;4;1;99.9;99.9;312;0.32;25.42;599;24;2;s;0;0.0;0
6;1578;2;6;174;0.0275;419900;0.09;8;0;7366;2;0;57;5;3;6;21.90;5.6899999999999995;589;0.25;12.73;988;9;2;5;0;0.0;0
7;1579;2;6;8;0.17059999999999997;735300;0.4;38;1;18382;2;0;40;16;8;2;5.35;2.05;312;0.65;11.78;1085;24;2;4;0;0.0;0
8;1580;2;7;98;0.0409;635200;0.15;5;2;11549;2;2;55;8;8;6;15.81;4.29;141;0.4;5.85;2164;13;2;d;0;0.0;0
9;909;2;6;25;0.0265;670122;0.24;35;0;23107;2;1;29;7;2;1;33.67;8.935;141;0.34;7.51;2271;13;2;99;0;0.0;0
10;159;2;5;70;0.1072;602200;0.26;1;0;22303;2;2;27;7;3;1;10.53;3.86;118;0.41;8.04;1695;4;2;99;0;0.0;0
11;1223;2;5;58;0.1834;515800;0.14;8;0;17786;2;2;29;4;8;6;4.59;1.835;29;0.62;9.33;2045;9;2;1;1;4.59;1
12;1565;2;5;96;0.0364;451300;0.16;5;2;14103;2;1;32;5;5;4;19.15;4.615;589;0.44;24.31;1755;9;2;7;0;0.0;0
13;1581;2;7;113;0.0072;590900;0.22;35;0;14412;2;2;41;9;6;4;74.41;11.2;176;0.46;8.94;1290;18;2;99;0;0.0;0
14;1582;2;6;14;0.0032;646616;0.23;44;0;13757;0;2;47;11;7;5;99.9;99.9;195;0.49;3.14;4275;12;2;s;0;0.0;0
0;873;2;5;36;0.1783;458903;0.23;38;11;20859;2;0;22;5;2;2;5.07;1.835;591;0.41;12.17;1420;10;3;3;0;0.0;1
1;1583;0;4;62;0.0587;255300;0.3;8;13;25530;2;0;10;3;2;0;12.99;3.355;164;0.5;6.84;2064;12;3;6;0;0.0;0
2;848;0;5;3;0.0593;497500;0.22;31;11;18425;1;1;27;6;3;1;14.35;3.37;118;0.37;9.55;1530;4;3;7;0;0.0;0
3;338;0;6;63;0.201;472800;0.21;39;11;11257;2;1;42;9;7;7;4.03;1.965;91;0.55;3.57;2360;15;3;1;1;4.03;1
4;1473;2;5;5;0.1182;473960;0.06;3;13;26331;2;0;18;1;5;1;9.68;2.805;64;0.39;9.14;1637;4;3;2;0;0.0;1
5;587;2;6;44;0.054900000000000004;445200;0.29;31;11;21200;2;0;21;6;3;2;14.38;3.45;64;0.52;7.11;1815;4;3;5;0;0.0;0
6;1267;0;4;309;0.0003;437300;0.03;70;11;14106;2;0;31;1;8;8;99.9;99.9;340;0.55;38.97;905;15;3;s;0;0.0;0
7;1477;0;5;47;0.0176;337700;0.11;0;13;18761;2;1;18;2;2;5;28.82;4.525;244;0.5;12.91;1449;19;3;4;0;0.0;0
8;1584;0;6;46;0.0233;368100;0.31;48;7;11503;2;0;32;10;1;1;30.59;5.17;594;0.38;4.14;1515;8;3;d;0;0.0;0
9;480;0;4;2;0.0146;486700;0.28;67;13;27038;2;0;18;5;1;3;99.9;99.9;262;0.5;3.21;3605;7;3;s;0;0.0;0
10;172;0;5;64;0.24050000000000002;404750;0.39;40;11;14455;2;2;28;11;3;1;3.56;1.9449999999999998;108;0.54;6.68;1195;12;3;utg;0;0.0;0
11;1585;0;6;103;0.0334;383100;0.26;2;11;16656;3;0;23;6;2;1;15.50;3.745;176;0.39;7.06;1848;18;3;99;0;0.0;0
0;1586;1;6;47;0.0304;285200;0.15;164;23;10969;2;1;26;4;7;1;22.51;3.895;595;0.46;6.54;1470;21;4;4;0;0.0;0
1;1587;1;6;103;0.1291;236423;0.56;122;43;14776;2;1;16;9;0;1;10.09;3.72;83;0.63;2.54;1310;20;4;5;0;0.0;0
2;657;0;5;84;0.0102;263800;0.15;165;44;10146;1;2;26;4;3;3;39.52;6.475;131;0.38;33.69;285;13;4;6;0;0.0;0
3;971;0;8;172;0.1794;389110;0.41;150;44;13417;2;1;29;12;0;2;3.85;2.145;423;0.48;5.06;1000;15;4;2;0;0.0;1
4;1353;0;5;310;0.0016;207600;0.07;150;44;7414;2;1;28;2;5;3;201.85;20.995;532;0.36;27.04;634;13;4;d;0;0.0;0
5;1588;0;7;311;0.0097;373800;0.08;121;23;5840;2;1;64;5;10;4;50.47;8.629999999999999;596;0.3;38.79;1415;21;4;99;0;0.0;0
6;654;0;7;166;0.0096;443300;0.15;164;23;8525;2;1;52;8;6;2;68.30;9.69;330;0.31;12.54;1190;15;4;7;0;0.0;0
7;1589;0;6;211;0.0036;416200;0.09;119;23;9248;2;1;45;4;5;3;91.37;11.985;83;0.27;24.29;1670;20;4;99;0;0.0;0
8;1259;1;6;167;0.3371;545579;0.29;99;17;12989;2;1;42;12;1;6;3.04;1.81;331;0.45;3.32;2070;27;4;99;0;0.0;0
9;1387;1;5;58;0.13949999999999999;598073;0.15;94;17;18123;2;1;33;5;6;7;7.58;2.315;83;0.55;3.40;1803;20;4;1;1;7.58;1
10;1382;0;11;54;0.0369;650100;0.09;154;15;5556;2;1;117;11;14;14;18.66;4.09;539;0.33;63.54;1060;15;4;3;0;0.0;1
11;1257;1;7;62;0.08470000000000001;626390;0.21;58;17;16061;1;2;39;8;3;4;6.91;2.45;509;0.38;10.94;470;15;4;99;0;0.0;0
12;1590;0;12;312;0.0012;439400;0.14;110;14;5781;2;1;76;11;6;7;180.13;18.645;597;0.32;43.80;1510;13;4;d;0;0.0;0
13;1378;0;6;36;0.0028000000000000004;504600;0.13;120;17;9344;2;2;54;7;9;3;114.44;16.015;381;0.35;11.45;560;15;4;99;0;0.0;0
14;1253;0;12;3;0.0242;478219;0.12;162;14;4598;3;1;104;12;12;10;39.35;6.26;506;0.33;13.78;1566;22;4;99;0;0.0;0
0;490;1;7;136;0.0334;1505000;0.18;46;11;23153;2;0;65;12;10;3;16.64;4.175000000000001;267;0.38;5.63;2655;20;5;7;0;0.0;0
1;649;0;5;64;0.24780000000000002;1170000;0.24;22;7;68823;3;0;17;4;8;1;3.02;1.7149999999999999;103;0.76;4.57;4610;12;5;2;0;0.0;1
2;1425;1;7;3;0.0040999999999999995;1240456;0.23;48;7;28847;2;0;43;10;5;1;70.91;13.105;64;0.37;45.36;1707;4;5;d;0;0.0;0
3;939;1;8;16;0.0144;1390624;0.21;23;7;19586;2;2;71;15;10;6;29.50;4.975;18;0.44;22.50;1272;8;5;6;0;0.0;0
4;1591;1;4;44;0.0387;1289500;0.21;38;11;92107;2;0;14;3;1;2;13.92;4.405;64;0.43;64.22;10715;4;5;d;0;0.0;0
5;1592;0;7;5;0.324;1048700;0.22;48;7;22797;2;0;46;10;3;6;4.65;1.9200000000000002;82;0.41;2.45;2855;12;5;d;0;0.0;0
6;550;0;6;19;0.12179999999999999;1314388;0.29;23;7;31294;2;2;42;12;7;5;6.86;2.8049999999999997;22;0.57;5.23;1890;3;5;d;0;0.0;0
7;683;0;8;8;0.0722;1427800;0.32;48;7;26939;2;0;53;17;7;1;10.20;3.0700000000000003;342;0.47;6.38;7655;16;5;3;0;0.0;1
8;1363;0;9;46;0.0273;1273864;0.22;49;7;21231;2;2;60;13;11;8;24.18;4.645;534;0.53;44.71;2570;13;5;99;0;0.0;0
9;600;0;6;63;0.0052;1020800;0.16;46;11;22684;2;0;45;7;8;6;67.90;9.715;310;0.47;5.17;2567;15;5;1;1;67.9;1
10;1593;1;5;103;0.10769999999999999;1124453;0.21;75;11;46852;2;2;24;5;3;5;7.09;2.095;64;0.54;6.11;5433;4;5;4;0;0.0;0
11;1368;0;8;164;0.0034000000000000002;1122381;0.26;64;19;29536;2;2;38;10;6;3;84.49;15.39;64;0.5;11.50;1685;4;5;5;0;0.0;0
0;984;2;5;5;0.16940000000000002;9945500;0.73;68;7;452068;2;0;22;16;4;1;5.80;2.195;82;0.95;1.78;24100;12;6;2;0;0.0;1
1;1594;2;9;103;0.3797;22370941;0.18;107;39;213056;2;0;105;19;26;21;2.47;1.33;598;0.63;21.27;5883;10;6;3;0;0.0;1
2;35;1;7;24;0.0691;2757379;0.14;28;6;34903;2;2;79;11;11;4;14.92;3.6500000000000004;29;0.33;20.97;1965;9;6;99;0;0.0;0
3;914;1;7;19;0.18460000000000001;4088942;0.19;27;8;75721;2;0;54;10;9;10;5.22;2.075;22;0.54;7.44;1625;3;6;1;1;5.22;1
4;760;1;5;3;0.0601;4434422;0.24;69;6;130424;2;0;34;8;5;5;9.47;3.37;8;0.53;13.74;5165;7;6;5;0;0.0;0
5;583;1;7;46;0.0394;7268731;0.49;26;6;154653;2;1;47;23;6;4;16.29;3.61;184;0.7;15.59;795;12;6;6;0;0.0;0
6;1595;1;7;280;0.0384;2229192;0.6;27;8;63691;2;0;35;21;2;3;16.10;3.315;363;0.74;13.44;1929;10;6;99;0;0.0;0
7;581;1;6;64;0.0102;6432720;0.13;29;6;84641;1;0;76;10;11;4;40.60;7.5;90;0.33;25.82;2310;12;6;99;0;0.0;0
8;1271;2;6;58;0.0317;5457174;0.34;89;53;71804;2;0;76;26;19;9;21.73;4.495;82;0.71;29.39;2154;12;6;7;0;0.0;0
9;1550;1;7;80;0.0174;1696788;0.33;28;6;32630;2;0;52;17;12;6;23.89;4.55;53;0.67;8.51;3440;12;6;4;0;0.0;0
0;522;0;4;195;0.043899999999999995;157400;0.11;11;10;17488;2;2;9;1;4;3;17.00;2.7;146;0.89;5.15;1464;12;7;99;0;0.0;0
1;1370;0;5;172;0.2473;162700;0.27;37;13;10846;3;2;15;4;0;4;3.90;1.81;341;0.53;4.77;1792;5;7;d;0;0.0;0
2;674;0;4;46;0.006500000000000001;178000;0.2;37;13;17800;2;1;10;2;3;1;99.9;99.9;103;0.6;6.15;1675;12;7;s;0;0.0;0
3;1523;0;5;169;0.011399999999999999;174200;0.33;36;12;14516;2;1;12;4;2;0;43.11;6.949999999999999;578;0.5;14.20;2185;27;7;6;0;0.0;0
4;1348;1;4;5;0.4583;190000;0.18;38;11;17272;2;1;11;2;1;2;2.36;1.4;226;0.45;55.37;1465;4;7;1;1;2.36;1
5;1596;1;4;8;0.0318;146200;0.08;17;12;11246;1;1;13;1;4;3;19.95;3.305;40;0.62;9.05;1470;4;7;3;0;0.0;1
6;438;0;4;62;0.0038;197300;0.13;5;12;13153;2;1;15;2;2;2;51.30;11.24;246;0.4;13.30;1510;13;7;99;0;0.0;0
7;1597;0;4;103;0.0155;209500;0.19;6;10;9976;1;2;21;4;1;4;20.62;4.455;141;0.43;7.07;1315;13;7;99;0;0.0;0
8;1598;2;5;25;0.004699999999999999;216001;0.07;2;11;8000;2;2;27;2;3;3;47.60;7.415;557;0.3;49.53;1365;13;7;5;0;0.0;0
9;1599;0;4;64;0.10710000000000001;223500;0.36;2;11;20318;2;1;11;4;1;1;6.95;2.77;103;0.55;2.87;1810;12;7;7;0;0.0;0
10;366;2;4;85;0.0475;247600;0.23;41;13;19046;1;2;13;3;0;1;11.30;3.34;211;0.31;23.79;1915;5;7;4;0;0.0;0
11;167;0;5;77;0.0222;198500;0.31;1;13;15269;0;0;13;4;3;3;23.11;4.76;122;0.77;7.32;1760;11;7;2;0;0.0;1
0;865;0;6;103;0.2441;294800;0.5;12;3;21057;2;2;14;7;1;1;3.90;1.83;176;0.64;2.70;3300;18;1;5;0;0.0;0
1;1600;1;4;21;0.23129999999999998;390683;0.62;10;4;30052;2;2;13;8;2;1;3.51;1.78;25;0.85;9.80;4291;10;1;99;0;0.0;0
2;352;0;5;3;0.10619999999999999;426600;0.21;5;2;22452;2;2;19;4;7;2;7.12;2.62;118;0.68;6.54;3200;4;1;utg;0;0.0;0
3;1601;1;5;36;0.0148;407746;0.14;8;0;9708;2;1;42;6;6;5;29.83;5.66;203;0.4;12.70;1421;10;1;6;0;0.0;0
4;1567;0;6;85;0.0053;388700;0.14;35;0;10797;0;2;36;5;10;3;88.81;13.4;590;0.5;17.82;1655;2;1;99;0;0.0;0
5;1602;0;8;41;0.0567;497800;0.16;13;2;8029;1;1;62;10;4;6;11.05;4.29;599;0.32;4.40;2090;14;1;6;0;0.0;0
6;521;0;6;144;0.0438;395600;0.17;5;2;13186;2;1;30;5;2;3;19.59;4.195;284;0.33;4.52;2685;15;1;4;0;0.0;0
7;86;0;5;35;0.0552;423300;0.26;166;22;15677;3;1;27;7;1;5;20.19;3.595;42;0.48;5.06;1593;7;1;99;0;0.0;0
8;568;0;6;64;0.1516;344754;0.55;42;3;17237;0;2;20;11;1;0;6.53;2.245;108;0.6;1.95;3270;12;1;2;0;0.0;1
9;280;0;5;46;0.0097;323500;0.1;79;3;11155;2;1;29;3;1;4;51.58;8.165;184;0.28;10.88;1334;12;1;3;0;0.0;1
10;1390;2;5;5;0.0661;336900;0.25;15;2;16845;0;2;20;5;2;1;14.82;3.75;544;0.4;9.00;2880;11;1;1;1;14.82;1
11;1603;1;5;153;0.0152;346800;0.17;11;3;11560;3;0;30;5;3;1;49.78;10.355;600;0.3;8.96;1614;12;1;utg;0;0.0;0
0;1562;0;6;103;0.3006;1514013;0.27;74;7;36927;2;2;41;11;6;6;3.62;1.915;176;0.56;9.46;5908;18;2;2;0;0.0;1
1;763;0;8;6;0.061399999999999996;1546860;0.14;90;28;26217;2;0;59;8;6;11;12.48;3.115;351;0.42;25.46;1928;9;2;6;0;0.0;0
2;642;0;5;62;0.1012;1278500;0.15;25;6;37602;2;0;34;5;8;3;7.83;2.55;161;0.47;7.93;1410;8;2;1;1;7.83;1
3;337;1;5;36;0.2447;1078868;0.29;75;11;30824;2;0;35;10;9;5;3.81;1.8399999999999999;203;0.69;6.29;3849;10;2;3;0;0.0;1
4;209;0;6;47;0.0127;1417900;0.24;39;11;37313;0;1;38;9;6;5;99.9;99.9;144;0.53;19.51;4115;12;2;s;0;0.0;0
5;1373;1;5;5;0.0159;1665316;0.18;29;59;48979;2;0;34;6;5;9;99.9;99.9;82;0.59;22.03;1885;12;2;s;0;0.0;0
6;457;0;9;97;0.0176;1372638;0.15;47;7;15777;2;0;87;13;15;10;33.28;5.795;251;0.44;24.59;1940;7;2;99;0;0.0;0
7;1604;0;5;64;0.0040999999999999995;1173750;0.17;4;11;48906;1;0;24;4;4;4;99.9;99.9;103;0.5;28.13;5060;12;2;s;0;0.0;0
8;1605;0;9;46;0.0315;1347894;0.24;28;6;24961;2;2;54;13;10;7;22.28;3.465;58;0.56;34.31;1457;1;2;4;0;0.0;0
9;1606;0;7;32;0.0545;933944;0.2;38;11;19060;2;0;49;10;6;4;8.61;2.425;45;0.41;9.01;1778;7;2;7;0;0.0;0
10;752;0;6;11;0.1047;1219300;0.27;50;7;32954;2;2;37;10;6;4;8.21;2.44;11;0.54;5.73;3195;8;2;5;0;0.0;0
11;1607;2;7;313;0.0513;1172084;0.35;65;6;31677;2;0;37;13;4;5;8.46;2.545;105;0.59;16.68;2115;23;2;99;0;0.0;0
0;446;0;4;47;0.0076;291400;0.07;46;11;20814;1;2;14;1;4;4;63.40;6.52;132;0.64;23.50;1234;12;3;99;0;0.0;0
1;1608;0;4;62;0.0189;1095493;0.15;87;24;54774;2;0;20;3;3;1;34.27;4.835;164;0.35;46.93;1011;12;3;99;0;0.0;0
2;146;1;4;36;0.012199999999999999;434500;0.08;46;11;16711;2;0;26;2;3;3;44.39;6.010000000000001;90;0.31;15.22;2065;12;3;3;0;0.0;1
3;1182;1;4;2;0.1277;422532;0.24;46;11;20120;2;0;21;5;8;1;5.57;2.085;8;0.67;8.23;2655;7;3;2;0;0.0;1
4;225;0;4;3;0.0103;292000;0.38;40;11;22461;3;2;13;5;1;2;60.15;6.130000000000001;151;0.62;3.76;2670;12;3;utg;0;0.0;0
5;288;0;4;93;0.0076;559500;0.27;75;11;25431;3;0;22;6;1;2;59.48;6.295;90;0.41;32.81;1155;12;3;d;0;0.0;0
6;1569;1;4;294;0.0202;369500;0.45;48;7;33590;2;2;11;5;2;2;27.42;4.45;366;0.82;2.79;3345;0;3;utg;0;0.0;0
7;1609;1;4;5;0.0594;1356760;0.52;38;61;64607;2;1;21;11;5;1;18.77;3.38;82;0.81;8.31;3983;12;3;4;0;0.0;0
8;1610;1;4;64;0.0023;816596;0.17;75;11;45366;0;2;18;3;5;2;95.36;9.035;108;0.56;18.44;1660;12;3;6;0;0.0;0
9;1611;1;4;46;0.005600000000000001;322000;0.27;2;11;21466;2;2;15;4;3;3;65.80;7.195;58;0.67;21.00;2075;1;3;utg;0;0.0;0
10;1317;1;4;11;0.2865;5805500;0.5;50;7;322527;2;2;18;9;5;0;3.55;1.6800000000000002;11;0.78;2.48;5230;8;3;5;0;0.0;0
11;1612;1;4;103;0.44189999999999996;1345625;1.0;1;13;168203;3;1;8;8;0;0;2.00;1.345;355;1.0;1.51;12956;10;3;1;1;2.0;1
0;1613;2;4;3;0.028999999999999998;166503;0.15;20;4;12807;2;0;13;2;1;4;21.92;4.1850000000000005;160;0.54;12.65;1555;7;4;d;0;0.0;0
1;632;2;6;16;0.0005;139500;0.23;79;3;10730;2;1;13;3;1;3;99.9;99.9;320;0.54;12.09;1220;8;4;s;0;0.0;0
2;1614;2;5;30;0.0034999999999999996;136400;0.11;83;22;7178;1;1;19;2;1;2;87.67;11.735;34;0.26;9.30;1069;14;4;6;0;0.0;0
3;1615;2;7;85;0.0037;471900;0.05;36;2;6050;2;1;78;4;7;10;109.86;13.925;601;0.27;24.88;685;14;4;99;0;0.0;0
4;1199;2;6;32;0.0163;506000;0.23;67;0;16866;2;1;30;7;4;5;41.40;6.37;493;0.53;34.55;530;9;4;99;0;0.0;0
5;1616;2;6;269;0.0195;537450;0.23;40;1;15355;2;0;35;8;1;2;27.69;4.92;66;0.31;8.46;2735;12;4;5;0;0.0;0
6;82;2;5;2;0.053899999999999997;482900;0.11;7;2;12707;2;1;38;4;5;6;21.63;4.33;61;0.39;6.21;1600;1;4;99;0;0.0;0
7;199;2;5;87;0.0361;598900;0.24;41;0;23956;2;2;25;6;5;4;12.96;3.195;137;0.6;14.22;1244;8;4;7;0;0.0;0
8;203;2;7;46;0.032;461500;0.07;32;2;11256;2;1;41;3;8;4;23.51;4.47;140;0.37;31.77;1185;14;4;99;0;0.0;0
9;1331;2;6;103;0.5749;548387;0.22;15;2;13375;2;2;41;9;6;6;1.81;1.4;176;0.51;6.96;2766;18;4;1;1;1.81;1
10;204;2;5;6;0.0169;498500;0.19;72;2;19173;2;2;26;5;2;1;41.61;5.8100000000000005;141;0.31;9.65;2845;13;4;d;0;0.0;0
11;1564;2;6;187;0.0017000000000000001;475400;0.09;14;3;10334;2;2;46;4;5;4;189.22;25.665;588;0.28;52.43;593;21;4;utg;0;0.0;0
12;1617;2;5;4;0.1173;1218000;0.32;8;0;32052;1;2;38;12;10;4;6.28;2.2350000000000003;321;0.68;9.00;2660;9;4;3;0;0.0;1
13;748;2;7;5;0.0791;1074900;0.35;77;1;26872;2;2;40;14;4;7;8.74;2.675;141;0.63;6.76;503;13;4;2;0;0.0;1
14;1500;2;5;11;0.015700000000000002;1475000;0.26;44;0;54629;2;2;27;7;5;2;31.73;7.455;11;0.52;17.59;1135;8;4;4;0;0.0;0
0;1618;0;5;314;0.0062;185500;0.13;41;13;7729;2;1;24;3;2;5;51.09;6.32;602;0.42;22.92;1325;14;5;7;0;0.0;0
1;1619;1;4;103;0.1778;224000;0.25;72;12;28000;3;2;8;2;2;1;4.88;2.15;212;0.63;8.95;2035;12;5;d;0;0.0;0
2;1124;0;4;35;0.028399999999999998;240500;0.25;77;11;30062;2;0;8;2;2;0;19.30;4.035;42;0.5;16.74;1950;7;5;3;0;0.0;1
3;1364;0;4;62;0.40509999999999996;242000;0.29;37;13;34571;2;1;7;2;2;2;3.88;1.9300000000000002;164;0.86;9.16;2020;12;5;1;1;3.88;1
4;1620;0;8;11;0.011000000000000001;215500;0.17;85;10;7183;2;2;30;5;1;0;54.60;9.535;11;0.2;13.24;1749;8;5;99;0;0.0;0
5;801;0;5;47;0.084;249508;0.62;32;12;19192;2;1;13;8;0;1;6.05;2.6500000000000004;370;0.69;10.44;1410;2;5;99;0;0.0;0
6;1621;0;4;3;0.0352;204000;0.43;41;13;29142;2;1;7;3;1;1;19.95;5.27;222;0.71;25.27;2610;11;5;99;0;0.0;0
7;445;0;6;5;0.09230000000000001;209000;0.44;8;13;23222;2;1;9;4;1;1;6.95;2.46;103;0.67;2.51;1840;12;5;2;0;0.0;1
8;1524;2;4;39;0.1246;215000;0.23;41;13;16538;2;2;13;3;3;3;5.48;1.98;51;0.69;4.06;2300;11;5;99;0;0.0;0
9;1622;2;4;4;0.0063;215500;0.22;5;12;23944;2;2;9;2;1;0;47.65;8.93;64;0.33;18.88;1630;4;5;4;0;0.0;0
10;1623;0;4;46;0.0146;143900;0.22;5;12;15988;2;2;9;2;1;2;31.07;6.18;90;0.56;11.11;1494;12;5;6;0;0.0;0
11;1624;2;4;64;0.014499999999999999;197000;0.33;17;12;21888;2;1;9;3;1;2;33.42;6.165;603;0.67;5.89;2710;11;5;5;0;0.0;0
0;1625;0;10;47;0.018799999999999997;4113200;0.26;90;28;42404;3;0;97;25;22;9;37.50;5.585;227;0.58;10.68;2245;12;6;99;0;0.0;0
1;1626;0;8;315;0.005699999999999999;2165378;0.24;29;6;32319;2;2;67;16;12;7;50.08;9.705;11;0.52;13.36;1615;8;6;6;0;0.0;0
2;1627;0;9;5;0.0191;2677424;0.23;28;6;35698;2;1;75;17;20;4;22.44;3.9299999999999997;82;0.55;28.69;2260;12;6;4;0;0.0;0
3;1628;1;7;3;0.3858;3251205;0.28;102;30;50800;2;2;64;18;16;9;3.24;1.705;604;0.67;15.33;2117;10;6;99;0;0.0;0
4;826;0;7;11;0.32;6554727;0.2;24;6;100841;2;2;65;13;14;12;2.69;1.4849999999999999;11;0.6;7.14;6058;8;6;1;1;2.69;1
5;1629;0;12;93;0.0029;5909401;0.28;29;6;48838;2;0;121;34;24;10;78.55;15.77;605;0.56;31.39;1810;7;6;99;0;0.0;0
6;1175;1;7;103;0.0604;5861986;0.11;66;20;93047;2;0;63;7;10;6;11.71;2.965;176;0.37;9.95;1180;18;6;3;0;0.0;1
7;342;1;7;86;0.0596;4343040;0.39;28;6;105927;2;0;41;16;5;6;11.41;3.05;134;0.66;8.63;4500;3;6;d;0;0.0;0
8;1630;0;7;316;0.0036;1862234;0.14;88;6;28215;2;2;66;9;7;6;77.34;11.285;513;0.33;44.29;1340;18;6;99;0;0.0;0
9;571;2;5;195;0.0509;5389750;0.29;75;11;192491;2;2;28;8;6;5;13.81;3.115;146;0.68;5.93;25665;12;6;5;0;0.0;0
10;1232;1;7;6;0.071;4494036;0.24;25;6;89880;2;0;50;12;12;8;8.19;2.73;351;0.64;12.85;9035;9;6;2;0;0.0;1
11;1631;1;6;46;0.0023;3414435;0.3;48;7;54197;2;0;63;19;10;10;75.55;12.285;52;0.62;22.46;1299;12;6;7;0;0.0;0
0;644;1;5;103;0.18420000000000003;865726;0.4;49;7;20612;3;0;42;17;5;3;6.74;2.005;176;0.6;3.89;2319;18;7;1;1;6.74;1
